SMILES,Ki [nM]
O=C(NCCN(CCCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1)c1ccccc1,354.0
Clc1ccc2OCC3CN(Cc4ccccc4)CC3c2c1,31.62
CS(=O)(=O)Oc1ccc2c(c1)CC[C@H]1[C@H]2CCN1CCCCNC(=O)c1ccc(-c2ccccc2)cc1,1000.0
N#Cc1ccc2[nH]cc(CN3CCN(c4ccccc4)CC3)c2c1,10908.712114635715
COc1ccccc1N1CCN(Cc2c(C)[nH]c3nc(N(C)C)ncc23)CC1,2745.906043549196
Cc1cc2nc(C)c(CN3CCN(c4ccc(Cl)cc4)CC3)n2c(C)n1,38496.75310984031
Cn1c(N2CCCC2)nc2c([nH]cc2CN2CCN(c3ccc(Cl)c(Cl)c3)CC2)c1=O,465.40305112880384
Cn1c(N2CCOCC2)nc2c([nH]cc2CN2CCN(c3ccccc3)CC2)c1=O,896.1026726887941
COc1ccccc1N1CCN(Cc2c(C)nc3cc(C)nc(C)n23)CC1,2582.6343140289914
Cc1cc2nc(C)c(CN3CCN(c4ccccn4)CC3)n2c(C)n1,13038.404810405298
Cc1ccc(CN2CCN(C3CCc4cccc5c4N(CC5)C3=O)CC2)cc1,209.0
Clc1ccc(N2CCN(CCc3cc4ccc[nH]c-4n3)CC2)cc1,800.0
CCCNC1CCc2cccc(OS(=O)(=O)C(F)(F)F)c2C1,108.0
Nc1cc(F)ccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCS3,14.0
CCCN(C(C)C)[C@@H]1CCc2c(F)cccc2C1,2687.303481187043
O=S(=O)(NC1CCN(CC(O)COc2ccccc2-c2ccccc2)CC1)c1cccc(Cl)c1,343.0
N#Cc1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,4200.0
CCN(CC)C(=O)[C@@H]1C=C2c3cccc4c3c(c[nH]4)C[C@H]2N(C)C1,122.90972296771318
c1ccc(-c2c(C3CNCCO3)c3ccccc3[nH]2)cc1,1600.0
Cc1c(-c2cn(S(=O)(=O)c3cccc4ccccc34)c3ccccc23)[nH]c(N)n1,1175.0
Cc1c(-c2ccc3ccn(S(=O)(=O)c4ccccc4)c3c2)[nH]c(N)n1,708.0
CS(=O)(=O)Oc1ccc2CCN(CC[C@H]3CC[C@H](NC(=O)c4cccc(-n5cccc5)c4)CC3)CCc2c1,251.19
O=S(=O)(c1ccc(Cl)cc1)C1CCN(CCc2ccc(F)cc2F)CC1,1100.0
COC(=O)c1ccc(Nc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,2846.0498941515416
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccc(NS(C)(=O)=O)cc3CC[C@@H]21,3000.0
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(NC(=O)Nc4c(Cl)cccc4Cl)c3CC[C@@H]21,566.0
COc1ccc(NS(=O)(=O)c2c(C)c3cc(Cl)ccc3s2)cc1N1CCNCC1,1426.438400858135
CCCN(CCC)[C@@H]1CCc2ccccc2[C@@H]1C,87.0
C[C@H](O)CN1CCN(c2cccc(Cl)c2Cl)CC1,317.0
CS(=O)(=O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,1100.0
Cc1cc2nc(-c3ccc(OCCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc3)cn2cc1,83.0
CCN1[C@H](c2ccccc2)CC[C@H]1c1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1,39.81
O=C(NCCN1CCN(c2ccc(Cl)c(Cl)c2)CC1)c1ccccn1,250.0
CN1CCc2c(Cl)c(O)c(O)c(Cl)c2C(c2ccccc2)C1,810000.0
CCCN[C@H]1CCC2N=C(N)SC2C1,3.9
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCCN(Cc2ccccc2)C1,2764.376945602739
N#CC(C#N)=Cc1cc(CN2CCN(c3ccccc3)CC2)c[nH]1,1343.0376018563293
CN(C)Cc1c(C(=O)NCCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)[nH]c2ccccc12,527.0
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cn4ccncc4n3)CC2)cc(C(F)(F)F)n1,450.0
COc1ccc2C(=O)CC(CN3CCC(C(=O)c4ccc(F)cc4)CC3)Cc2c1,341.45208394537906
C(#Cc1cccn1C1CCN(Cc2ccccc2)CC1)c1ccccc1,9110.433579144299
O=C1Cc2c(ccc3c2OC[C@H](CNCCC2CCc4c(C2)c2cc(F)ccc2[nH]4)O3)N1,24.0
O=c1[nH]c2cccc(N3CCN(CC4CCc5c(C4)[nH]c4ccc(F)cc54)CC3)c2o1,220.0
Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4cn3)CC2)c1,286.0
O=S(=O)(c1cccc2ncccc12)N1CCC(CCN2CCN(c3cccc(F)c3)CC2)CC1,1821.0
CN[C@@H]1Cc2cccc3c2n(C1)c(=O)n3CCCCCCOCCCCc1ccccc1,60.6
CN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2c(O)cccc2C1,125.89
O=C(NCC[C@H](O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,751.5650337795126
CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCC3)c2)CC1,2.2
CC(C)C(=O)NCCCCN1CCN(c2ccc(Cl)cc2)CC1,1995.26
CCOc1ccccc1N1CCN(CCCCc2cc(-c3ccccc3)no2)CC1,341.0
O=C(CCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,6.014981296729027
COc1cc(CN2CCN(C)CC2)ccc1OCCCc1cn(CCCCCCCCn2cc(CCCOc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,8.4581321815162
CC(C)c1cccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)c1,79.43
CSc1ccc(C2(O)CCN(Cc3c[nH]c4ccccc34)CC2)cc1,23.9
OC1(c2ccc(F)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,127.0
CN1CCc2cc(O)ccc2Cc2c(CC1)c1ccccc1[nH]2,74.7
COc1ccc2Cc3c(CCN(C)CCc2c1)c1ccccc1[nH]3,22.8
CCCN1CCO[C@@H]2c3cc4c(cc3CC[C@H]21)CCO4,398.11
N#Cc1ccc2CCN(CC[C@H]3CC[C@H](NC(=O)/C=C/c4cccc(F)c4)CC3)CCc2c1,398.11
c1ccc(-c2cccc(CN3CCN(c4cccc5c4CCCN5)CC3)c2)cc1,4.0
CC(C)CN1CCO[C@@H]2c3cc4c(cc3CC[C@H]21)CCO4,5011.87
CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)CCC(=O)c4ccccc43)CC2)cc(C(F)(F)F)n1,246.0
C/C(=C\CN1CCN(c2cc(C(F)(F)F)nc(C(C)(C)C)n2)CC1)CN1C(=O)CCc2ccccc21,669.0
Cc1cc(CCN2CCN(c3noc4ccccc34)CC2)c2NC(=O)CC(C)c2c1,35.0
CC1(C)CCNc2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,59.0
CC(=O)N1CCC(C)c2c(C)ccc(CCN3CCN(c4noc5ccccc45)CC3)c21,17.0
CC(C)(C)C(=O)NCCN1CCN(c2ccc(Cl)cc2)CC1,2511.89
COc1cc2c(cc1NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)CCN(C)CC2,3.981
Cc1ccc(-c2ccc(S(=O)(=O)Nc3ccc4CCN(C)CCc4c3)cc2)s1,316.23
CN1CCc2ccc(NS(=O)(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,158.49
